country/region,year,month,avg_confirmed,avg_recovered,avg_deaths,benua,jenis_seasons,season
Switzerland,2022,1,1729425.8064516129,0.0,12480.483870967742,Europe,Four Seasons,Winter
Switzerland,2022,2,2568208.9285714286,0.0,12942.357142857143,Europe,Four Seasons,Winter
Switzerland,2022,3,3180197.064516129,0.0,13335.258064516129,Europe,Four Seasons,Spring
Switzerland,2022,4,3535821.1875,0.0,13606.5625,Europe,Four Seasons,Spring
Syria,2020,1,0.0,0.0,0.0,Asia,Other,Unknown
Syria,2020,2,0.0,0.0,0.0,Asia,Other,Unknown
Syria,2020,3,1.6774193548387097,0.0,0.16129032258064516,Asia,Other,Unknown
Syria,2020,4,30.7,6.733333333333333,2.4,Asia,Other,Unknown
Syria,2020,5,67.19354838709677,34.16129032258065,3.3548387096774195,Asia,Other,Unknown
Syria,2020,6,184.86666666666667,76.0,6.733333333333333,Asia,Other,Unknown
Syria,2020,7,491.93548387096774,155.3548387096774,24.322580645161292,Asia,Other,Unknown
Syria,2020,8,1709.9032258064517,426.38709677419354,70.74193548387096,Asia,Other,Unknown
Syria,2020,9,3593.866666666667,879.0,160.1,Asia,Other,Unknown
Syria,2020,10,4973.903225806452,1483.483870967742,241.48387096774192,Asia,Other,Unknown
Syria,2020,11,6768.066666666667,2756.6,350.0,Asia,Other,Unknown
Syria,2020,12,9646.806451612903,4525.4838709677415,558.7096774193549,Asia,Other,Unknown
Syria,2021,1,12889.870967741936,6475.4838709677415,822.3870967741935,Asia,Other,Unknown
Syria,2021,2,14860.67857142857,8717.82142857143,977.4642857142857,Asia,Other,Unknown
Syria,2021,3,16960.58064516129,11198.483870967742,1130.9032258064517,Asia,Other,Unknown
Syria,2021,4,20854.666666666668,14641.9,1428.6,Asia,Other,Unknown
Syria,2021,5,23731.935483870966,20065.064516129034,1692.9354838709678,Asia,Other,Unknown
Syria,2021,6,24972.433333333334,21705.466666666667,1825.6666666666667,Asia,Other,Unknown
Syria,2021,7,25802.870967741936,21907.290322580644,1900.258064516129,Asia,Other,Unknown
Syria,2021,8,26624.225806451614,2839.5806451612902,1950.8709677419354,Asia,Other,Unknown
Syria,2021,9,30475.333333333332,0.0,2114.266666666667,Asia,Other,Unknown
Syria,2021,10,38899.3870967742,0.0,2408.7741935483873,Asia,Other,Unknown
Syria,2021,11,46196.36666666667,0.0,2666.8333333333335,Asia,Other,Unknown
Syria,2021,12,49443.45161290323,0.0,2829.7741935483873,Asia,Other,Unknown
Syria,2022,1,50763.83870967742,0.0,2946.8387096774195,Asia,Other,Unknown
Syria,2022,2,52972.82142857143,0.0,3033.25,Asia,Other,Unknown
Syria,2022,3,55359.54838709677,0.0,3115.8387096774195,Asia,Other,Unknown
Syria,2022,4,55736.1875,0.0,3145.9375,Asia,Other,Unknown
Taiwan*,2020,1,5.2,0.0,0.0,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2020,2,21.24137931034483,2.1724137931034484,0.4827586206896552,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2020,3,125.06451612903226,21.838709677419356,1.5806451612903225,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2020,4,396.26666666666665,159.3,5.7,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2020,5,439.51612903225805,382.06451612903226,6.67741935483871,Asia,Tropical/Subtropical,Wet Season
Taiwan*,2020,6,444.7,432.23333333333335,7.0,Asia,Tropical/Subtropical,Wet Season
Taiwan*,2020,7,453.61290322580646,439.16129032258067,7.0,Asia,Tropical/Subtropical,Wet Season
Taiwan*,2020,8,482.38709677419354,450.7741935483871,7.0,Asia,Tropical/Subtropical,Wet Season
Taiwan*,2020,9,501.26666666666665,476.46666666666664,7.0,Asia,Tropical/Subtropical,Wet Season
Taiwan*,2020,10,535.258064516129,493.9032258064516,7.0,Asia,Tropical/Subtropical,Wet Season
Taiwan*,2020,11,601.2666666666667,537.9333333333333,7.0,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2020,12,745.741935483871,612.9032258064516,7.0,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2021,1,854.9032258064516,750.1290322580645,7.064516129032258,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2021,2,935.6428571428571,869.2857142857143,8.892857142857142,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2021,3,991.4516129032259,951.483870967742,9.838709677419354,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2021,4,1073.0,1026.2333333333333,10.9,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2021,5,3089.1290322580644,1107.3870967741937,28.419354838709676,Asia,Tropical/Subtropical,Wet Season
Taiwan*,2021,6,12874.5,3867.4666666666667,442.5,Asia,Tropical/Subtropical,Wet Season
Taiwan*,2021,7,15341.806451612903,11931.870967741936,749.0,Asia,Tropical/Subtropical,Wet Season
Taiwan*,2021,8,15858.0,1666.0967741935483,817.4516129032259,Asia,Tropical/Subtropical,Wet Season
Taiwan*,2021,9,16109.933333333332,0.0,839.2333333333333,Asia,Tropical/Subtropical,Wet Season
Taiwan*,2021,10,16326.225806451614,0.0,845.6451612903226,Asia,Tropical/Subtropical,Wet Season
Taiwan*,2021,11,16497.9,0.0,847.7333333333333,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2021,12,16786.709677419356,0.0,848.9677419354839,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2022,1,17844.83870967742,0.0,850.6129032258065,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2022,2,19656.89285714286,0.0,851.6428571428571,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2022,3,21667.74193548387,0.0,853.0,Asia,Tropical/Subtropical,Dry Season
Taiwan*,2022,4,27178.375,0.0,853.5,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2020,1,0.0,0.0,0.0,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2020,2,0.0,0.0,0.0,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2020,3,0.0,0.0,0.0,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2020,4,0.0,0.0,0.0,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2020,5,1537.8064516129032,544.9354838709677,29.64516129032258,Asia,Tropical/Subtropical,Wet Season
Tajikistan,2020,6,5010.866666666667,3444.733333333333,49.86666666666667,Asia,Tropical/Subtropical,Wet Season
Tajikistan,2020,7,6678.4838709677415,5428.290322580645,55.83870967741935,Asia,Tropical/Subtropical,Wet Season
Tajikistan,2020,8,8006.677419354839,6829.258064516129,64.03225806451613,Asia,Tropical/Subtropical,Wet Season
Tajikistan,2020,9,9131.0,7950.2,72.03333333333333,Asia,Tropical/Subtropical,Wet Season
Tajikistan,2020,10,10375.645161290322,9388.161290322581,79.45161290322581,Asia,Tropical/Subtropical,Wet Season
Tajikistan,2020,11,11592.233333333334,10978.233333333334,84.53333333333333,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2020,12,12980.322580645161,12245.838709677419,88.16129032258064,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2021,1,13705.032258064517,13172.516129032258,90.96774193548387,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2021,2,13714.0,13218.0,91.0,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2021,3,13714.0,13218.0,91.0,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2021,4,13714.0,13218.0,91.0,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2021,5,13714.0,13218.0,91.0,Asia,Tropical/Subtropical,Wet Season
Tajikistan,2021,6,13747.233333333334,13228.233333333334,91.0,Asia,Tropical/Subtropical,Wet Season
Tajikistan,2021,7,14539.90322580645,13755.161290322581,108.83870967741936,Asia,Tropical/Subtropical,Wet Season
Tajikistan,2021,8,16502.483870967742,1900.516129032258,124.12903225806451,Asia,Tropical/Subtropical,Wet Season
Tajikistan,2021,9,17438.933333333334,0.0,125.0,Asia,Tropical/Subtropical,Wet Season
Tajikistan,2021,10,17484.645161290322,0.0,125.0,Asia,Tropical/Subtropical,Wet Season
Tajikistan,2021,11,17489.1,0.0,125.0,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2021,12,17493.0,0.0,125.0,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2022,1,17531.83870967742,0.0,125.0,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2022,2,17765.178571428572,0.0,125.0,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2022,3,17786.0,0.0,125.0,Asia,Tropical/Subtropical,Dry Season
Tajikistan,2022,4,17786.0,0.0,125.0,Asia,Tropical/Subtropical,Dry Season
Tanzania,2020,1,0.0,0.0,0.0,Africa,Tropical/Subtropical,Dry Season
Tanzania,2020,2,0.0,0.0,0.0,Africa,Tropical/Subtropical,Dry Season
Tanzania,2020,3,5.258064516129032,0.16129032258064516,0.03225806451612903,Africa,Tropical/Subtropical,Dry Season
Tanzania,2020,4,152.5,24.4,5.7,Africa,Tropical/Subtropical,Dry Season
Tanzania,2020,5,502.4516129032258,179.38709677419354,19.870967741935484,Africa,Tropical/Subtropical,Wet Season
Tanzania,2020,6,509.0,183.0,21.0,Africa,Tropical/Subtropical,Wet Season
Tanzania,2020,7,509.0,183.0,21.0,Africa,Tropical/Subtropical,Wet Season
Tanzania,2020,8,509.0,183.0,21.0,Africa,Tropical/Subtropical,Wet Season
Tanzania,2020,9,509.0,183.0,21.0,Africa,Tropical/Subtropical,Wet Season
Tanzania,2020,10,509.0,183.0,21.0,Africa,Tropical/Subtropical,Wet Season
Tanzania,2020,11,509.0,183.0,21.0,Africa,Tropical/Subtropical,Dry Season
Tanzania,2020,12,509.0,183.0,21.0,Africa,Tropical/Subtropical,Dry Season
Tanzania,2021,1,509.0,183.0,21.0,Africa,Tropical/Subtropical,Dry Season
Tanzania,2021,2,509.0,183.0,21.0,Africa,Tropical/Subtropical,Dry Season
Tanzania,2021,3,509.0,183.0,21.0,Africa,Tropical/Subtropical,Dry Season
Tanzania,2021,4,509.0,183.0,21.0,Africa,Tropical/Subtropical,Dry Season
Tanzania,2021,5,509.0,183.0,21.0,Africa,Tropical/Subtropical,Wet Season
Tanzania,2021,6,509.0,183.0,21.0,Africa,Tropical/Subtropical,Wet Season
Tanzania,2021,7,577.516129032258,183.0,21.0,Africa,Tropical/Subtropical,Wet Season
Tanzania,2021,8,1265.3870967741937,23.612903225806452,41.58064516129032,Africa,Tropical/Subtropical,Wet Season
Tanzania,2021,9,7860.333333333333,0.0,50.0,Africa,Tropical/Subtropical,Wet Season
Tanzania,2021,10,26016.935483870966,0.0,723.3548387096774,Africa,Tropical/Subtropical,Wet Season
Tanzania,2021,11,26216.833333333332,0.0,726.7333333333333,Africa,Tropical/Subtropical,Dry Season
Tanzania,2021,12,26668.8064516129,0.0,733.3870967741935,Africa,Tropical/Subtropical,Dry Season
Tanzania,2022,1,31351.290322580644,0.0,751.3870967741935,Africa,Tropical/Subtropical,Dry Season
Tanzania,2022,2,33451.392857142855,0.0,793.6428571428571,Africa,Tropical/Subtropical,Dry Season
Tanzania,2022,3,33731.8064516129,0.0,799.483870967742,Africa,Tropical/Subtropical,Dry Season
Tanzania,2022,4,33826.25,0.0,800.9375,Africa,Tropical/Subtropical,Dry Season
Thailand,2020,1,9.6,4.9,0.0,Asia,Tropical/Subtropical,Dry Season
Thailand,2020,2,32.172413793103445,15.137931034482758,0.0,Asia,Tropical/Subtropical,Dry Season
Thailand,2020,3,434.83870967741933,58.774193548387096,2.3225806451612905,Asia,Tropical/Subtropical,Dry Season
Thailand,2020,4,2569.9333333333334,1597.3,39.36666666666667,Asia,Tropical/Subtropical,Dry Season
Thailand,2020,5,3022.6129032258063,2847.6129032258063,55.806451612903224,Asia,Tropical/Subtropical,Wet Season
Thailand,2020,6,3133.0333333333333,3001.233333333333,57.96666666666667,Asia,Tropical/Subtropical,Wet Season
Thailand,2020,7,3237.0,3091.8709677419356,58.0,Asia,Tropical/Subtropical,Wet Season
Thailand,2020,8,3370.0967741935483,3190.3225806451615,58.0,Asia,Tropical/Subtropical,Wet Season
Thailand,2020,9,3483.0333333333333,3321.9,58.4,Asia,Tropical/Subtropical,Wet Season
Thailand,2020,10,3672.5806451612902,3481.2903225806454,59.0,Asia,Tropical/Subtropical,Wet Season
Thailand,2020,11,3876.366666666667,3715.8,59.833333333333336,Asia,Tropical/Subtropical,Dry Season
Thailand,2020,12,4869.1612903225805,4008.0967741935483,60.096774193548384,Asia,Tropical/Subtropical,Dry Season
Thailand,2021,1,11992.451612903225,8264.290322580646,70.0,Asia,Tropical/Subtropical,Dry Season
Thailand,2021,2,24173.0,20949.75,81.0,Asia,Tropical/Subtropical,Dry Season
Thailand,2021,3,27331.129032258064,26263.58064516129,88.45161290322581,Asia,Tropical/Subtropical,Dry Season
Thailand,2021,4,41458.066666666666,26873.0,114.86666666666666,Asia,Tropical/Subtropical,Dry Season
Thailand,2021,5,107154.83870967742,26873.0,605.0,Asia,Tropical/Subtropical,Wet Season
Thailand,2021,6,206168.0,26873.0,1524.9333333333334,Asia,Tropical/Subtropical,Wet Season
Thailand,2021,7,399420.12903225806,26873.0,3231.516129032258,Asia,Tropical/Subtropical,Wet Season
Thailand,2021,8,920111.7741935484,3467.483870967742,8019.967741935484,Asia,Tropical/Subtropical,Wet Season
Thailand,2021,9,1422738.7333333334,0.0,14657.766666666666,Asia,Tropical/Subtropical,Wet Season
Thailand,2021,10,1769045.1935483871,0.0,18119.1935483871,Asia,Tropical/Subtropical,Wet Season
Thailand,2021,11,2024748.8666666667,0.0,20090.566666666666,Asia,Tropical/Subtropical,Dry Season
Thailand,2021,12,2178287.0322580645,0.0,21279.967741935485,Asia,Tropical/Subtropical,Dry Season
Thailand,2022,1,2329774.35483871,0.0,21931.290322580644,Asia,Tropical/Subtropical,Dry Season
Thailand,2022,2,2649470.8928571427,0.0,22530.75,Asia,Tropical/Subtropical,Dry Season
Thailand,2022,3,3282246.870967742,0.0,24040.870967741936,Asia,Tropical/Subtropical,Dry Season
Thailand,2022,4,3860728.25,0.0,26039.125,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2020,1,0.0,0.0,0.0,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2020,2,0.0,0.0,0.0,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2020,3,0.3225806451612903,0.0,0.0,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2020,4,12.166666666666666,1.6666666666666667,0.0,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2020,5,24.0,22.06451612903226,0.0,Asia,Tropical/Subtropical,Wet Season
Timor-Leste,2020,6,24.0,24.0,0.0,Asia,Tropical/Subtropical,Wet Season
Timor-Leste,2020,7,24.0,24.0,0.0,Asia,Tropical/Subtropical,Wet Season
Timor-Leste,2020,8,25.387096774193548,24.419354838709676,0.0,Asia,Tropical/Subtropical,Wet Season
Timor-Leste,2020,9,27.066666666666666,25.966666666666665,0.0,Asia,Tropical/Subtropical,Wet Season
Timor-Leste,2020,10,28.838709677419356,28.161290322580644,0.0,Asia,Tropical/Subtropical,Wet Season
Timor-Leste,2020,11,30.0,29.566666666666666,0.0,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2020,12,34.0,30.774193548387096,0.0,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2021,1,55.0,45.225806451612904,0.0,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2021,2,95.64285714285714,69.96428571428571,0.0,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2021,3,264.19354838709677,116.51612903225806,0.0,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2021,4,1286.4,609.2666666666667,1.7333333333333334,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2021,5,4499.741935483871,2451.451612903226,9.0,Asia,Tropical/Subtropical,Wet Season
Timor-Leste,2021,6,8344.233333333334,6805.866666666667,18.7,Asia,Tropical/Subtropical,Wet Season
Timor-Leste,2021,7,10015.774193548386,9158.161290322581,25.387096774193548,Asia,Tropical/Subtropical,Wet Season
Timor-Leste,2021,8,13221.548387096775,1286.032258064516,39.29032258064516,Asia,Tropical/Subtropical,Wet Season
Timor-Leste,2021,9,18601.666666666668,0.0,97.43333333333334,Asia,Tropical/Subtropical,Wet Season
Timor-Leste,2021,10,19700.354838709678,0.0,119.64516129032258,Asia,Tropical/Subtropical,Wet Season
Timor-Leste,2021,11,19809.833333333332,0.0,122.0,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2021,12,19830.709677419356,0.0,122.0,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2022,1,19866.645161290322,0.0,122.0,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2022,2,21593.678571428572,0.0,124.03571428571429,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2022,3,22788.548387096773,0.0,129.32258064516128,Asia,Tropical/Subtropical,Dry Season
Timor-Leste,2022,4,22841.1875,0.0,130.0,Asia,Tropical/Subtropical,Dry Season
Togo,2020,1,0.0,0.0,0.0,Africa,Tropical/Subtropical,Dry Season
Togo,2020,2,0.0,0.0,0.0,Africa,Tropical/Subtropical,Dry Season
Togo,2020,3,8.96774193548387,0.6774193548387096,0.16129032258064516,Africa,Tropical/Subtropical,Dry Season
Togo,2020,4,77.1,40.13333333333333,4.433333333333334,Africa,Tropical/Subtropical,Dry Season
Togo,2020,5,272.06451612903226,116.61290322580645,11.161290322580646,Africa,Tropical/Subtropical,Wet Season
Togo,2020,6,540.0666666666667,318.4,13.233333333333333,Africa,Tropical/Subtropical,Wet Season
Togo,2020,7,767.8709677419355,529.9677419354839,15.709677419354838,Africa,Tropical/Subtropical,Wet Season
Togo,2020,8,1164.225806451613,826.0967741935484,25.032258064516128,Africa,Tropical/Subtropical,Wet Season
Togo,2020,9,1602.6,1211.4666666666667,38.833333333333336,Africa,Tropical/Subtropical,Wet Season
Togo,2020,10,2041.7096774193549,1506.0645161290322,50.87096774193548,Africa,Tropical/Subtropical,Wet Season
Togo,2020,11,2679.133333333333,2004.5,60.8,Africa,Tropical/Subtropical,Dry Season
Togo,2020,12,3318.1290322580644,2917.483870967742,66.25806451612904,Africa,Tropical/Subtropical,Dry Season
Togo,2021,1,4282.967741935484,3785.3870967741937,73.03225806451613,Africa,Tropical/Subtropical,Dry Season
Togo,2021,2,5930.107142857143,4971.464285714285,80.60714285714286,Africa,Tropical/Subtropical,Dry Season
Togo,2021,3,8467.870967741936,6878.709677419355,97.7741935483871,Africa,Tropical/Subtropical,Dry Season
Togo,2021,4,12149.533333333333,9684.833333333334,117.46666666666667,Africa,Tropical/Subtropical,Dry Season
Togo,2021,5,13250.677419354839,11956.806451612903,124.51612903225806,Africa,Tropical/Subtropical,Wet Season
Togo,2021,6,13663.566666666668,13309.1,126.66666666666667,Africa,Tropical/Subtropical,Wet Season
Togo,2021,7,14627.741935483871,13839.354838709678,138.16129032258064,Africa,Tropical/Subtropical,Wet Season
Togo,2021,8,18367.967741935485,1879.4516129032259,167.19354838709677,Africa,Tropical/Subtropical,Wet Season
Togo,2021,9,23937.166666666668,0.0,209.3,Africa,Tropical/Subtropical,Wet Season
Togo,2021,10,25842.1935483871,0.0,237.8709677419355,Africa,Tropical/Subtropical,Wet Season
Togo,2021,11,26168.833333333332,0.0,242.93333333333334,Africa,Tropical/Subtropical,Dry Season
Togo,2021,12,27071.225806451614,0.0,244.3548387096774,Africa,Tropical/Subtropical,Dry Season
Togo,2022,1,34925.096774193546,0.0,260.0967741935484,Africa,Tropical/Subtropical,Dry Season
Togo,2022,2,36672.07142857143,0.0,270.35714285714283,Africa,Tropical/Subtropical,Dry Season
Togo,2022,3,36868.0,0.0,272.0,Africa,Tropical/Subtropical,Dry Season
Togo,2022,4,36953.0625,0.0,272.0625,Africa,Tropical/Subtropical,Dry Season
Tonga,2020,1,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2020,2,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2020,3,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2020,4,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2020,5,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Wet Season
Tonga,2020,6,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Wet Season
Tonga,2020,7,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Wet Season
Tonga,2020,8,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Wet Season
Tonga,2020,9,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Wet Season
Tonga,2020,10,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Wet Season
Tonga,2020,11,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2020,12,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2021,1,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2021,2,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2021,3,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2021,4,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2021,5,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Wet Season
Tonga,2021,6,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Wet Season
Tonga,2021,7,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Wet Season
Tonga,2021,8,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Wet Season
Tonga,2021,9,0.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Wet Season
Tonga,2021,10,0.0967741935483871,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Wet Season
Tonga,2021,11,1.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2021,12,1.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2022,1,1.0,0.0,0.0,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2022,2,152.35714285714286,0.0,0.10714285714285714,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2022,3,2766.7096774193546,0.0,1.5483870967741935,Australia/Oceania,Tropical/Subtropical,Dry Season
Tonga,2022,4,7915.25,0.0,9.4375,Australia/Oceania,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2020,1,0.0,0.0,0.0,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2020,2,0.0,0.0,0.0,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2020,3,24.419354838709676,0.25806451612903225,0.5161290322580645,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2020,4,110.5,24.1,7.633333333333334,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2020,5,116.06451612903226,104.64516129032258,8.0,North America,Tropical/Subtropical,Wet Season
Trinidad and Tobago,2020,6,120.96666666666667,108.9,8.0,North America,Tropical/Subtropical,Wet Season
Trinidad and Tobago,2020,7,139.03225806451613,122.80645161290323,8.0,North America,Tropical/Subtropical,Wet Season
Trinidad and Tobago,2020,8,709.9354838709677,220.3548387096774,11.709677419354838,North America,Tropical/Subtropical,Wet Season
Trinidad and Tobago,2020,9,3274.6,1330.4333333333334,53.53333333333333,North America,Tropical/Subtropical,Wet Season
Trinidad and Tobago,2020,10,5203.870967741936,3549.5806451612902,94.41935483870968,North America,Tropical/Subtropical,Wet Season
Trinidad and Tobago,2020,11,6138.166666666667,5377.233333333334,113.1,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2020,12,6927.870967741936,6257.322580645161,123.2258064516129,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2021,1,7355.322580645161,6915.4838709677415,130.61290322580646,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2021,2,7647.107142857143,7338.357142857143,137.14285714285714,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2021,3,7822.903225806452,7540.806451612903,140.2258064516129,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2021,4,8921.9,7917.3,151.8,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2021,5,16743.0,10554.645161290322,302.93548387096774,North America,Tropical/Subtropical,Wet Season
Trinidad and Tobago,2021,6,29148.066666666666,19682.733333333334,685.6,North America,Tropical/Subtropical,Wet Season
Trinidad and Tobago,2021,7,35723.83870967742,28711.677419354837,973.8064516129032,North America,Tropical/Subtropical,Wet Season
Trinidad and Tobago,2021,8,41874.354838709674,4155.774193548387,1188.2903225806451,North America,Tropical/Subtropical,Wet Season
Trinidad and Tobago,2021,9,47802.666666666664,0.0,1393.3333333333333,North America,Tropical/Subtropical,Wet Season
Trinidad and Tobago,2021,10,53936.25806451613,0.0,1590.5806451612902,North America,Tropical/Subtropical,Wet Season
Trinidad and Tobago,2021,11,63520.6,0.0,1896.4666666666667,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2021,12,82862.35483870968,0.0,2514.8387096774195,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2022,1,101507.2258064516,0.0,3175.6774193548385,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2022,2,120476.14285714286,0.0,3528.3214285714284,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2022,3,133566.12903225806,0.0,3694.5806451612902,North America,Tropical/Subtropical,Dry Season
Trinidad and Tobago,2022,4,139990.375,0.0,3776.125,North America,Tropical/Subtropical,Dry Season
Tunisia,2020,1,0.0,0.0,0.0,Africa,Tropical/Subtropical,Dry Season
Tunisia,2020,2,0.0,0.0,0.0,Africa,Tropical/Subtropical,Dry Season
Tunisia,2020,3,79.87096774193549,0.6129032258064516,2.064516129032258,Africa,Tropical/Subtropical,Dry Season
Tunisia,2020,4,768.5333333333333,98.9,31.333333333333332,Africa,Tropical/Subtropical,Dry Season
Tunisia,2020,5,1039.0967741935483,747.0967741935484,45.61290322580645,Africa,Tropical/Subtropical,Wet Season
Tunisia,2020,6,1122.5666666666666,1000.0666666666667,49.4,Africa,Tropical/Subtropical,Wet Season
Tunisia,2020,7,1328.1935483870968,1096.4516129032259,50.0,Africa,Tropical/Subtropical,Wet Season
Tunisia,2020,8,2332.0967741935483,1360.0967741935483,59.87096774193548,Africa,Tropical/Subtropical,Wet Season
Tunisia,2020,9,9116.733333333334,2732.0333333333333,138.5,Africa,Tropical/Subtropical,Wet Season
Tunisia,2020,10,37853.48387096774,5032.0,637.9677419354839,Africa,Tropical/Subtropical,Wet Season
Tunisia,2020,11,79803.96666666666,50133.86666666667,2342.9,Africa,Tropical/Subtropical,Dry Season
Tunisia,2020,12,116245.6129032258,87850.2258064516,3992.4193548387098,Africa,Tropical/Subtropical,Dry Season
Tunisia,2021,1,175833.5483870968,129460.90322580645,5664.741935483871,Africa,Tropical/Subtropical,Dry Season
Tunisia,2021,2,222863.42857142858,182329.9642857143,7509.0,Africa,Tropical/Subtropical,Dry Season
Tunisia,2021,3,242951.90322580645,208844.25806451612,8427.387096774193,Africa,Tropical/Subtropical,Dry Season
Tunisia,2021,4,281230.7,234402.43333333332,9657.233333333334,Africa,Tropical/Subtropical,Dry Season
Tunisia,2021,5,327754.93548387097,285943.8387096774,11809.032258064517,Africa,Tropical/Subtropical,Wet Season
Tunisia,2021,6,376531.1666666667,327526.23333333334,13737.3,Africa,Tropical/Subtropical,Wet Season
Tunisia,2021,7,520190.29032258067,423292.48387096776,17197.16129032258,Africa,Tropical/Subtropical,Wet Season
Tunisia,2021,8,627887.8064516129,67420.83870967742,21852.290322580644,Africa,Tropical/Subtropical,Wet Season
